Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","New Food Balances","100","India","5611","Import Quantity","2574","Rape and Mustard Oil","2017","2017","1000 tonnes","302","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2574","Rape and Mustard Oil","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2574","Rape and Mustard Oil","2017","2017","1000 tonnes","2542","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2574","Rape and Mustard Oil","2017","2017","1000 tonnes","2492","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2574","Rape and Mustard Oil","2017","2017","kg","1.86","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2574","Rape and Mustard Oil","2017","2017","kcal/capita/day","46","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2574","Rape and Mustard Oil","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2574","Rape and Mustard Oil","2017","2017","g/capita/day","5.19","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2575","Cottonseed Oil","2016","2016","1000 tonnes","1017","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2575","Cottonseed Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2575","Cottonseed Oil","2016","2016","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2575","Cottonseed Oil","2016","2016","1000 tonnes","1015","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2575","Cottonseed Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2575","Cottonseed Oil","2016","2016","1000 tonnes","802","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2575","Cottonseed Oil","2016","2016","kg","0.61","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2575","Cottonseed Oil","2016","2016","kcal/capita/day","18","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2575","Cottonseed Oil","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2575","Cottonseed Oil","2016","2016","g/capita/day","2.04","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2575","Cottonseed Oil","2017","2017","1000 tonnes","1028","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2575","Cottonseed Oil","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2575","Cottonseed Oil","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2575","Cottonseed Oil","2017","2017","1000 tonnes","1028","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2575","Cottonseed Oil","2017","2017","1000 tonnes","797","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2575","Cottonseed Oil","2017","2017","kg","0.6","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2575","Cottonseed Oil","2017","2017","kcal/capita/day","18","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2575","Cottonseed Oil","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2575","Cottonseed Oil","2017","2017","g/capita/day","2.04","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2576","Palmkernel Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2576","Palmkernel Oil","2016","2016","1000 tonnes","69","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2576","Palmkernel Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2576","Palmkernel Oil","2016","2016","1000 tonnes","69","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2576","Palmkernel Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2576","Palmkernel Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2576","Palmkernel Oil","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2576","Palmkernel Oil","2017","2017","1000 tonnes","94","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2576","Palmkernel Oil","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2576","Palmkernel Oil","2017","2017","1000 tonnes","94","S","Standardized data",""
"FBS","New Food Balances","100","India","5511","Production","2577","Palm Oil","2016","2016","1000 tonnes","249","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2577","Palm Oil","2016","2016","1000 tonnes","8253","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2577","Palm Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2577","Palm Oil","2016","2016","1000 tonnes","8501","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2577","Palm Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2577","Palm Oil","2016","2016","1000 tonnes","1987","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2016","2016","kg","1.5","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2577","Palm Oil","2016","2016","kcal/capita/day","39","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2577","Palm Oil","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2577","Palm Oil","2016","2016","g/capita/day","4.46","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2577","Palm Oil","2017","2017","1000 tonnes","151","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2577","Palm Oil","2017","2017","1000 tonnes","9184","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2577","Palm Oil","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2577","Palm Oil","2017","2017","1000 tonnes","9335","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2577","Palm Oil","2017","2017","1000 tonnes","2090","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2017","2017","kg","1.56","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2577","Palm Oil","2017","2017","kcal/capita/day","41","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2577","Palm Oil","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2577","Palm Oil","2017","2017","g/capita/day","4.66","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2578","Coconut Oil","2016","2016","1000 tonnes","337","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2578","Coconut Oil","2016","2016","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2578","Coconut Oil","2016","2016","1000 tonnes","29","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2578","Coconut Oil","2016","2016","1000 tonnes","370","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2578","Coconut Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2578","Coconut Oil","2016","2016","1000 tonnes","181","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2016","2016","kg","0.14","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2578","Coconut Oil","2016","2016","kcal/capita/day","6","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2578","Coconut Oil","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2578","Coconut Oil","2016","2016","g/capita/day","0.7","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2578","Coconut Oil","2017","2017","1000 tonnes","247","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2578","Coconut Oil","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2578","Coconut Oil","2017","2017","1000 tonnes","12","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2578","Coconut Oil","2017","2017","1000 tonnes","391","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2578","Coconut Oil","2017","2017","1000 tonnes","187","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2017","2017","kg","0.14","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2578","Coconut Oil","2017","2017","kcal/capita/day","6","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2578","Coconut Oil","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2578","Coconut Oil","2017","2017","g/capita/day","0.73","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2579","Sesameseed Oil","2016","2016","1000 tonnes","96","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2579","Sesameseed Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2579","Sesameseed Oil","2016","2016","1000 tonnes","8","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2579","Sesameseed Oil","2016","2016","1000 tonnes","88","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2579","Sesameseed Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2579","Sesameseed Oil","2016","2016","1000 tonnes","70","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2016","2016","kg","0.05","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2579","Sesameseed Oil","2016","2016","kcal/capita/day","2","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2579","Sesameseed Oil","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2579","Sesameseed Oil","2016","2016","g/capita/day","0.18","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2579","Sesameseed Oil","2017","2017","1000 tonnes","87","S","Standardized data",""
